,degree_centrality,betweenness_centrality,closeness_centrality
Catherine Keener_a,0.004306941353815232,0.0011997510976317711,0.2794302661050977
Jesper Christensen_a,0.0015074294738353312,7.368544117677739e-05,0.24810560732672873
Yvan Attal_a,0.0007896059148661259,0.0,0.23117822295844911
Earl Cameron_a,0.0007896059148661259,0.0,0.23117822295844911
George Harris_a,0.0007896059148661259,0.0,0.23117822295844911
Michael Wright_a,0.0014356471179384107,7.248958669014971e-05,0.24781060795065882
Clyde Kusatsu_a,0.0007896059148661259,0.0,0.23117822295844911
Hugo Speer_a,0.0007896059148661259,0.0,0.23117822295844911
Lorene Scafaria_d,0.0007178235589692054,0.0,0.23515472068379561
Susan Sarandon_a,0.006029717895341325,0.003061893445491082,0.28500329865835744
Rose Byrne_a,0.00409159428612447,0.0014049061261049256,0.27780689727379454
Cecily Strong_a,0.0007178235589692054,0.0,0.23515472068379561
Jerrod Carmichael_a,0.0007178235589692054,0.0,0.23515472068379561
Michael McKean_a,0.0014356471179384107,0.0001587461609107051,0.25544974444754215
Jason Ritter_a,0.002153470676907616,0.00030945518602662345,0.2505934176361302
Lucy Punch_a,0.002297035388701457,0.00027970161654488674,0.2658969705943388
Sarah Baker_a,0.003086641303567583,0.0003821904584531393,0.2620180712889752
Barbra Streisand_d,0.0010049529825568876,0.0,0.2320133973829157
Barbra Streisand_a,0.001076735338453808,0.0001278375222606464,0.23201827069252906
Lauren Bacall_a,0.0010049529825568876,0.0,0.2320133973829157
George Segal_a,0.0010049529825568876,0.0,0.2320133973829157
Brenda Vaccaro_a,0.0017227765415260927,0.00012581048705988013,0.24901728734643738
Austin Pendleton_a,0.0010049529825568876,0.0,0.2320133973829157
Elle Macpherson_a,0.0010049529825568876,0.0,0.2320133973829157
Ali Marsh_a,0.0010049529825568876,0.0,0.2320133973829157
Leslie Stefanson_a,0.0010049529825568876,0.0,0.2320133973829157
Taina Elg_a,0.0010049529825568876,0.0,0.2320133973829157
Lucy Avery Brooke_a,0.0010049529825568876,0.0,0.2320133973829157
Amber Smith_a,0.0010049529825568876,0.0,0.2320133973829157
Sondra Locke_a,0.0007178235589692054,0.0,0.21128840568861165
Chief Dan George_a,0.0007178235589692054,0.0,0.21128840568861165
Bill McKinney_a,0.0007178235589692054,0.0,0.21128840568861165
John Vernon_a,0.0014356471179384107,0.00021641100771466591,0.21403549476642866
Paula Trueman_a,0.0007178235589692054,0.0,0.21128840568861165
Sam Bottoms_a,0.0007178235589692054,0.0,0.21128840568861165
Geraldine Keams_a,0.0007178235589692054,0.0,0.21128840568861165
Woodrow Parfrey_a,0.0007178235589692054,0.0,0.21128840568861165
Joyce Jameson_a,0.0007178235589692054,0.0,0.21128840568861165
Emma Tammi_d,0.0003589117794846027,0.0,0.18473998376734094
Caitlin Gerard_a,0.001076735338453808,0.0006389814882425088,0.23307572530543785
Julia Goldani Telles_a,0.0003589117794846027,0.0,0.18473998376734094
Ashley Zukerman_a,0.0003589117794846027,0.0,0.18473998376734094
Miles Anderson_a,0.0003589117794846027,0.0,0.18473998376734094
Dylan McTee_a,0.0003589117794846027,0.0,0.18473998376734094
Peter Hutchings_d,0.0011485176943507285,0.00013189728411830846,0.24235191314861268
Asa Butterfield_a,0.0031584236594645035,0.0005384168237206697,0.27261001602666873
Maisie Williams_a,0.0005742588471753643,0.0,0.23831027462462495
Nina Dobrev_a,0.0027277295240829805,0.0006373067736753818,0.27321686493694325
Ken Jeong_a,0.006891106166104371,0.003980808479195238,0.29151688613429266
Tyler Hoechlin_a,0.0005742588471753643,0.0,0.23831027462462495
Peyton List_a,0.0011485176943507285,0.00013189728411830846,0.24235191314861268
Tituss Burgess_a,0.003589117794846027,0.0007189310310842827,0.27302102991672106
George Ratliff_d,0.0003589117794846027,0.0,0.2079785707448527
Aaron Paul_a,0.002512382456392219,0.00114045409452239,0.2599034810804597
Riccardo Scamarcio_a,0.0003589117794846027,0.0,0.2079785707448527
Katy Louise Saunders_a,0.000933170626659967,8.977133834128108e-05,0.21979341881530168
Alice Bellagamba_a,0.0003589117794846027,0.0,0.2079785707448527
Bo Burnham_d,0.00014356471179384107,7.946477889549243e-05,0.22357022849337388
Bo Burnham_a,0.00014356471179384107,1.1911653554872946e-07,0.18332654843496893
David Frankel_d,0.0007178235589692054,0.0,0.25266263751230855
Edward Norton_a,0.003804464862536788,0.0007199242930757403,0.27638196135313176
Keira Knightley_a,0.003804464862536788,0.00043983950882855966,0.27379927249158775
Jacob Latimore_a,0.003373770727155265,0.0015887466005027836,0.2696026029825397
Ann Dowd_a,0.0022252530328045364,0.00018675788900181112,0.26918868890948255
Liza Colón-Zayas_a,0.0007178235589692054,0.0,0.25266263751230855
Julio Quintana_d,0.0008613882707630464,0.0,0.23900637967415922
Jimmy Gonzales_a,0.0008613882707630464,0.0,0.23900637967415922
Anthony Gonzalez_a,0.0015792118297322517,9.16654705801325e-05,0.24955173164198033
Nathan Arenas_a,0.0008613882707630464,0.0,0.23900637967415922
Miguel Angel Garcia_a,0.0008613882707630464,0.0,0.23900637967415922
Isaac Arellanes_a,0.0008613882707630464,0.0,0.23900637967415922
Steve Gutierrez_a,0.0008613882707630464,0.0,0.23900637967415922
Dana Wheeler-Nicholson_a,0.0015074294738353312,0.00012681293986464132,0.24479562648259498
Fernanda Urrejola_a,0.0008613882707630464,0.0,0.23900637967415922
Silverio Palacios_a,0.0008613882707630464,0.0,0.23900637967415922
Tim Johnson_d,0.0011485176943507285,0.00015163688265390555,0.2546371104057311
Jim Parsons_a,0.003373770727155265,0.0009212459924259088,0.26680251797982263
Rihanna_a,0.0005024764912784438,0.0,0.22698828393474882
Steve Martin_a,0.0014356471179384107,0.00018289215696273785,0.25048544976985004
Matt Jones_a,0.001220300050247649,0.0002851707167039382,0.23267315111954961
Brian Stepanek_a,0.0027995118799799008,0.001694812826679654,0.2612311185858015
April Lawrence_a,0.0005024764912784438,0.0,0.22698828393474882
Zack Snyder_d,0.0017945588974230134,0.00015760830894675032,0.2495179094059322
Dave Bautista_a,0.005096547268681358,0.001961356242359028,0.27824075187407094
Ella Purnell_a,0.0015074294738353312,5.2726836211225416e-05,0.23962856258326173
Omari Hardwick_a,0.004737635489196756,0.001830441206358796,0.2772629982279271
Garret Dillahunt_a,0.0027277295240829805,0.0005725634776852379,0.2521263089884191
Ana de la Reguera_a,0.0017945588974230134,0.00011643105922045701,0.2384594661269913
Matthias Schweighöfer_a,0.001076735338453808,0.0,0.23079181499729676
Hiroyuki Sanada_a,0.001076735338453808,0.0,0.23079181499729676
Tig Notaro_a,0.0012920824061445695,0.0003834816483228308,0.23080628198250314
Raúl Castillo_a,0.002368817744598378,0.0009953338750973296,0.2524316791837249
Huma Qureshi_a,0.001076735338453808,0.0,0.23079181499729676
Samantha Win_a,0.001076735338453808,0.0,0.23079181499729676
Richard Cetrone_a,0.001076735338453808,0.0,0.23079181499729676
Michael Cassidy_a,0.0017227765415260927,0.00011930343543875137,0.24509980139790133
Robert Rodriguez_d,0.0053118943363721196,0.0025399639129284677,0.2833946803171178
Rowan Blanchard_a,0.0017227765415260927,0.00011073968155095993,0.2664164258694857
Mason Cook_a,0.0006460412030722848,0.0,0.2464559984248241
Jeremy Piven_a,0.0053118943363721196,0.001136071382158534,0.2839191345653785
Alexa PenaVega_a,0.003230206015361424,0.0005318620173879406,0.28157425055826196
Daryl Sabara_a,0.005168329624578278,0.0010753958524837295,0.2776323384371935
Ricky Gervais_a,0.0069628885220012916,0.0027830534446966044,0.2924817393332967
Danny Trejo_a,0.009116359198908908,0.0057158113793667085,0.2972913620788195
David Ayer_d,0.002584164812289139,0.0004022829596719562,0.2701961217504187
Arnold Schwarzenegger_a,0.003230206015361424,0.0020034939916019215,0.25464298046060574
Sam Worthington_a,0.005957935539444404,0.002281086469539833,0.28386076603280613
Olivia Williams_a,0.0022252530328045364,0.00029860214525637857,0.2630100204624066
Terrence Howard_a,0.012561912281961093,0.00855527433974677,0.31225005227839825
Joe Manganiello_a,0.0029430765917737418,0.0009596060620492474,0.265035698675575
Mireille Enos_a,0.0008613882707630464,0.0,0.24650549752071182
Martin Donovan_a,0.002153470676907616,0.0002607851091832664,0.26090410150221116
Max Martini_a,0.003732682506639868,0.0008355035745749718,0.27409820966254633
Mark Schlegel_a,0.0008613882707630464,0.0,0.24650549752071182
Kevin Vance_a,0.0008613882707630464,0.0,0.24650549752071182
Eshom Nelms_d,0.000933170626659967,0.0,0.24390377021794732
Octavia Spencer_a,0.005957935539444404,0.000998614531669535,0.2822145026800699
Robert Forster_a,0.0048094178450936755,0.0016878188792672163,0.2855337292405681
Clifton Collins Jr._a,0.003517335438949106,0.0007819646393798255,0.28034510556318504
Jeremy Ratchford_a,0.0010049529825568876,7.927810027822689e-10,0.24390915583378855
James Lafferty_a,0.0010049529825568876,7.927810027822689e-10,0.24390915583378855
Michael Vartan_a,0.0027995118799799008,0.0003053642970897203,0.26596099124553046
Daniel Sunjata_a,0.0010049529825568876,7.927810027822689e-10,0.24390915583378855
Stefanie Scott_a,0.002297035388701457,0.00030503168704064707,0.25758226493332287
Caity Lotz_a,0.0010049529825568876,7.927810027822689e-10,0.24390915583378855
Dale Dickey_a,0.003732682506639868,0.0007873706431477996,0.27034821824813665
Ian Nelms_d,0.000933170626659967,0.0,0.24390377021794732
James Moll_d,0.0,0.0,0.0
James Redford_d,7.178235589692053e-05,0.0,0.18235506148412078
Amy Tan_a,0.0006460412030722848,0.0001278375222606464,0.2293113667850079
J.D. Dillard_d,0.001076735338453808,5.868380480854511e-05,0.22512855846004598
Seychelle Gabriel_a,0.002512382456392219,0.00032253712591259824,0.2441301710478179
Sasheer Zamata_a,0.0016509941856291722,8.727271382750165e-05,0.2401651921859507
Storm Reid_a,0.0017945588974230134,0.00019497995472273917,0.25814811519982744
Dulé Hill_a,0.0007178235589692054,0.0,0.2199028079590822
Michael Villar_a,0.0007178235589692054,0.0,0.2199028079590822
Brandon Johnson_a,0.0007178235589692054,0.0,0.2199028079590822
Donzaleigh Abernathy_a,0.0007178235589692054,0.0,0.2199028079590822
Jay Walker_a,0.0014356471179384107,9.390387365917823e-05,0.2260869836956203
Joe Wright_d,0.0007178235589692054,0.0,0.24971533512830604
Fred Hechinger_a,0.0014356471179384107,0.0009827324468032375,0.25017343500929967
Wyatt Russell_a,0.002297035388701457,0.0003085041338314953,0.26997819502384496
Jeanine Serralles_a,0.0007178235589692054,0.0,0.24971533512830604
Mariah Bozeman_a,0.0007178235589692054,0.0,0.24971533512830604
Alexandre Aja_d,0.0008613882707630464,3.969946697842377e-05,0.23901155118142237
Mélanie Laurent_a,0.0031584236594645035,0.0005506027966381516,0.2596041797743976
Mathieu Amalric_a,0.001866341253319934,0.0001189920469899967,0.25098629545796775
Malik Zidi_a,0.0002153470676907616,0.0,0.2103429086813409
Svetlana Cvetko_d,0.0005742588471753643,0.0,0.20693439208318878
Danika Yarosh_a,0.0005742588471753643,0.0,0.20693439208318878
Hayley McLaughlin_a,0.0005742588471753643,0.0,0.20693439208318878
Bryce Durfee_a,0.0005742588471753643,0.0,0.20693439208318878
Matt Passmore_a,0.0005742588471753643,0.0,0.20693439208318878
Heather Mazur_a,0.0005742588471753643,0.0,0.20693439208318878
Ashlyn Pearce_a,0.0005742588471753643,0.0,0.20693439208318878
Baran bo Odar_d,0.0007178235589692054,0.0,0.24309326253082342
Michelle Monaghan_a,0.0019381236092168544,0.0001264541226459922,0.26653856741550125
Dermot Mulroney_a,0.008326753284042782,0.006643498797509248,0.2945642093173498
T.I._a,0.0048094178450936755,0.0013487430048064425,0.2865930998988303
David Harbour_a,0.004737635489196756,0.0011587708447222055,0.2822289238202462
Octavius J. Johnson_a,0.001866341253319934,0.00013966017294385485,0.24864173793275599
Tim Connolly_a,0.0007178235589692054,0.0,0.24309326253082342
Drew Sheer_a,0.0007178235589692054,0.0,0.24309326253082342
Shantrelle P. Lewis_d,0.0,0.0,0.0
Anthony Mandler_d,0.0007896059148661259,0.0,0.23984188486626318
Kelvin Harrison Jr._a,0.001866341253319934,0.0004519767419759965,0.25647583759550063
Jennifer Hudson_a,0.002368817744598378,0.0005225878685889194,0.2599891225410271
Jeffrey Wright_a,0.004378723709712153,0.0020605742183949834,0.27789775464541544
Jennifer Ehle_a,0.005024764912784438,0.0018280897426409778,0.27728387803802035
Tim Blake Nelson_a,0.006316847318929007,0.002485412369502658,0.2994756093100343
Rakim Mayers_a,0.0007896059148661259,0.0,0.23984188486626318
Paul Ben-Victor_a,0.002584164812289139,0.0006070111195533565,0.25120890224235004
John David Washington_a,0.000933170626659967,9.649494905395037e-05,0.24054174141807014
Jharrel Jerome_a,0.002584164812289139,0.00044704542700158256,0.25264530097892635
Dorian Missick_a,0.0017945588974230134,0.00014837049002914803,0.25977512462726626
Jennifer Brea_d,0.0002153470676907616,0.0,0.00021534706769076162
Jennifer Brea_a,0.0002153470676907616,0.0,0.00021534706769076162
Omar Wasow_a,0.0002153470676907616,0.0,0.00021534706769076162
Jessica Taylor-Bearman_a,0.0002153470676907616,0.0,0.00021534706769076162
Niels Arden Oplev_d,0.0005742588471753643,0.0,0.2414724636441276
Noomi Rapace_a,0.0022252530328045364,0.0002601496172633217,0.2637384583100689
Dominic Cooper_a,0.0015792118297322517,7.29934308193932e-05,0.25280720120384076
Isabelle Huppert_a,0.0005742588471753643,0.0,0.2414724636441276
Luis Da Silva Jr._a,0.0012920824061445695,6.378649837861537e-05,0.25339292660290913
Armand Assante_a,0.002440600100495298,0.0009557376729970074,0.2585347996395782
F. Murray Abraham_a,0.0005742588471753643,0.0,0.2414724636441276
Don Argott_d,0.0007178235589692054,0.0,0.23442112538784443
Alec Baldwin_a,0.007034670877898212,0.002838474443527772,0.2975396053710604
Josh Charles_a,0.0026559471681860598,0.0006495046387336994,0.26219221099930257
Morena Baccarin_a,0.0007896059148661259,1.0306153036169496e-09,0.23442610036928302
Dean Winters_a,0.0022252530328045364,0.00023054659188643774,0.25793111309486333
Michael Rispoli_a,0.0029430765917737418,0.00036786991283935104,0.275437807934386
Dana Ashbrook_a,0.0007896059148661259,1.0306153036169496e-09,0.23442610036928302
Jason Jones_a,0.0020816883210106954,0.00021118459660731022,0.26191245641732347
Josh Cooke_a,0.0007896059148661259,1.0306153036169496e-09,0.23442610036928302
Sean Cullen_a,0.0007896059148661259,1.0306153036169496e-09,0.23442610036928302
William Hill_a,0.0022252530328045364,0.00020588579780418212,0.257997380576915
Sheena M. Joyce_d,0.0007178235589692054,0.0,0.23442112538784443
Duncan Skiles_d,0.0005742588471753643,0.0,0.22402818766910615
Charlie Plummer_a,0.0010049529825568876,6.615889372241992e-05,0.22955917307925386
Samantha Mathis_a,0.004450506065609073,0.0014921357901176175,0.27275137285860435
Madisen Beaty_a,0.0019381236092168544,0.00018644741298279004,0.2559587971406205
Brenna Sherman_a,0.0005742588471753643,0.0,0.22402818766910615
Lance Chantiles-Wertz_a,0.0005742588471753643,0.0,0.22402818766910615
Emma Jones_a,0.0005742588471753643,0.0,0.22402818766910615
Jonathan Riggs_a,0.0005742588471753643,0.0,0.22402818766910615
Sean McNamara_d,0.0027277295240829805,0.0006785178297131938,0.24231469857852447
Jayden Greig_a,0.000933170626659967,2.6845712992154706e-06,0.21502711353488577
Lauren McNamara_a,0.000933170626659967,2.6845712992154706e-06,0.21502711353488577
Dan Payne_a,0.000933170626659967,2.6845712992154706e-06,0.21502711353488577
Alex Zahara_a,0.0020816883210106954,0.0009987350489122785,0.2463076203402818
Sean Quan_a,0.0007896059148661259,0.0,0.2051930572214184
Kirsten Robek_a,0.000933170626659967,2.6845712992154706e-06,0.21502711353488577
Ty Consiglio_a,0.002297035388701457,0.001297240997007643,0.2245382223681394
Christian Convery_a,0.000933170626659967,2.6845712992154706e-06,0.21502711353488577
Sandy Robson_a,0.000933170626659967,2.6845712992154706e-06,0.21502711353488577
Christina Meredith Lewall_a,0.0007896059148661259,0.0,0.2051930572214184
George Takei_a,0.0016509941856291722,0.0002735332327807734,0.2428047181914234
Vondie Curtis-Hall_d,0.0004306941353815232,0.0,0.2195007918567804
Tyrese Gibson_a,0.0015074294738353312,0.00011975954766123547,0.25066734403069457
Meagan Good_a,0.0042351589979183115,0.00116450745035697,0.2700111916255345
Henry Hunter Hall_a,0.0004306941353815232,0.0,0.2195007918567804
Kimora Lee Simmons_a,0.0004306941353815232,0.0,0.2195007918567804
Game_a,0.0004306941353815232,0.0,0.2195007918567804
Robert Radler_d,0.0005742588471753643,0.0,0.2197103558238646
Eric Roberts_a,0.001866341253319934,0.0008010774197499384,0.22408726922953334
Sally Kirkland_a,0.0017227765415260927,0.000391804216429037,0.24963632736108424
Phillip Rhee_a,0.0005742588471753643,0.0,0.2197103558238646
John P. Ryan_a,0.0005742588471753643,0.0,0.2197103558238646
John Dye_a,0.0005742588471753643,0.0,0.2197103558238646
Louise Fletcher_a,0.0011485176943507285,0.00010736285792133095,0.24122988904807968
Robert Downey Jr._a,0.006173282607135166,0.0014271123968281106,0.29279960370568353
Zach Galifianakis_a,0.006891106166104371,0.0024624428391843613,0.2973794009799601
Matt Walsh_a,0.007752494436867418,0.003283063228444761,0.29994726286150425
Dean Parisot_d,0.0007178235589692054,0.0,0.24407622797358677
Jim Carrey_a,0.0033019883712583444,0.0009545388639693494,0.2714844143089023
Téa Leoni_a,0.0014356471179384107,9.352047254255458e-05,0.2563508435692879
Angie Harmon_a,0.0007178235589692054,0.0,0.24407622797358677
John Michael Higgins_a,0.008542100351733544,0.00464075770493982,0.29223412919391034
Richard Burgi_a,0.002153470676907616,0.0003543758111479401,0.25329414926394445
Carlos Jacott_a,0.0014356471179384107,5.819018471275593e-05,0.2513689661705948
Aaron Michael Drozin_a,0.0007178235589692054,0.0,0.24407622797358677
Gloria Garayua_a,0.0007178235589692054,0.0,0.24407622797358677
Paul Greengrass_d,0.001220300050247649,0.00042139332467248437,0.24797750251208028
Matt Damon_a,0.00674754145431053,0.0028623224730590533,0.2934607967216763
Amy Ryan_a,0.002153470676907616,0.0003746536174572305,0.26358741616915116
Khalid Abdalla_a,0.0017945588974230134,0.0016434354056135108,0.24794967114255032
Jason Isaacs_a,0.004952982556887517,0.0016267786070121627,0.2820775753166654
Said Faraj_a,0.0015792118297322517,0.0009894404305990964,0.2505138533451403
Igal Naor_a,0.0007178235589692054,0.0,0.24749967173938778
Richard Gere_a,0.007896059148661259,0.002154780395024857,0.30120682380499597
Joan Allen_a,0.0020816883210106954,0.00014298022224160187,0.2583413127227797
Sarah Roemer_a,0.0007178235589692054,0.0,0.23443605096567374
